TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
1,12,18:20,8.71,-1.6,27.55,38.43,-141.31,1.0,1.0,1.0,-0.23,1070.24
1,12,18:30,7.71,0.18,27.46,38.52,-146.41,1.0,1.0,1.0,-0.18,899.61
1,12,18:40,7.21,-3.03,27.4,38.63,-142.21,1.0,1.0,1.0,-0.28,782.31
1,12,18:50,7.33,1.25,27.34,38.76,-144.42,1.0,1.0,1.0,-0.27,813.88
1,12,19:00,6.89,-1.98,27.31,38.83,-139.64,1.0,1.0,1.0,-0.29,669.84
1,12,19:10,8.14,1.08,27.33,38.96,-146.9,1.0,1.0,1.0,-0.23,934.14
1,12,19:20,8.16,-1.25,27.26,38.91,-145.8,1.0,1.0,1.0,-0.26,978.19
1,12,19:30,8.38,0.28,27.2,38.89,-147.06,1.0,1.0,1.0,-0.21,1036.92
1,12,19:40,7.07,1.08,27.16,38.98,-143.74,1.0,1.0,1.0,-0.24,725.12
1,12,19:50,7.29,0.26,27.05,38.88,-145.46,1.0,1.0,1.0,-0.26,765.13
1,12,20:00,6.95,-1.7,26.91,38.8,-139.03,1.0,1.0,1.0,-0.22,712.03
1,12,20:10,5.93,0.05,26.79,38.71,-139.21,0.99,0.99,0.99,-0.23,485.95
1,12,20:20,5.44,-1.52,26.66,38.0,-139.21,0.99,0.99,0.99,-0.28,385.49
1,12,20:30,6.33,-0.56,26.53,38.28,-143.76,1.0,1.0,1.0,-0.29,535.62
1,12,20:40,5.01,1.99,26.43,37.82,-146.84,0.99,0.99,0.99,-0.28,319.36
1,12,20:50,4.83,0.66,26.28,37.23,-146.84,0.99,0.99,0.99,-0.27,293.14
1,12,21:00,4.69,1.73,26.18,36.91,-146.65,0.99,0.99,0.99,-0.23,277.34
1,12,21:10,3.94,-1.74,26.05,36.59,-138.17,0.99,0.99,0.99,-0.26,214.34
1,12,21:20,4.83,-5.71,25.98,36.45,-138.16,0.99,0.99,0.99,-0.26,297.12
1,12,21:30,4.84,-1.42,25.9,36.21,-145.35,0.99,0.99,0.99,-0.26,277.66
1,12,21:40,4.35,-3.08,25.9,35.94,-151.3,0.99,0.99,0.99,-0.27,224.03
1,12,21:50,3.65,-1.26,25.84,35.81,-155.36,0.99,0.99,0.99,-0.28,161.29
1,12,22:00,4.1,2.62,25.79,35.65,-155.36,0.99,0.99,0.99,-0.26,205.48
1,12,22:10,3.99,1.88,25.76,35.41,-150.49,0.99,0.99,0.99,-0.27,191.87
1,12,22:20,4.14,-1.06,25.68,35.29,-146.79,0.99,0.99,0.99,-0.25,197.39
1,12,22:30,3.82,1.15,25.6,35.1,-146.79,0.99,0.99,0.99,-0.28,171.05
1,12,22:40,3.13,0.71,25.5,35.01,-146.79,0.99,0.99,0.99,-0.3,115.29
1,12,22:50,2.95,-4.28,25.42,34.99,-149.67,0.99,0.99,0.99,-0.26,98.24
1,12,23:00,2.72,-7.02,25.24,34.92,-175.37,0.99,0.99,0.99,-0.28,62.93
1,12,23:10,1.99,9.7,25.09,34.79,-178.42,0.99,0.99,0.99,-0.25,45.07
1,12,23:20,2.52,8.33,24.98,34.68,-172.04,0.99,0.99,0.99,-0.27,74.98
1,12,23:30,2.71,7.15,24.9,34.51,-161.12,0.99,0.99,0.99,-0.24,84.65
1,12,23:40,2.65,-4.72,24.9,34.44,-152.4,0.99,0.99,0.99,-0.24,77.01
1,12,23:50,1.94,-4.0,24.9,34.46,-163.36,0.99,0.99,0.99,-0.24,36.58
1,13,00:00,1.99,-0.64,24.72,34.49,-195.95,0.99,0.99,0.99,-0.25,17.75
1,13,00:10,1.25,13.2,24.66,34.62,-179.14,1.37,1.37,1.37,-0.15,2.7
1,13,00:20,1.27,8.32,24.97,36.14,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,00:30,1.48,5.76,25.2,37.13,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,00:40,1.46,4.49,25.32,37.49,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,00:50,1.25,-1.38,25.38,37.59,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,01:00,1.34,-11.7,25.21,37.59,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,01:10,1.08,-2.13,25.12,37.59,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,01:20,1.07,-22.34,25.02,37.59,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,01:30,0.99,-17.01,24.87,37.44,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,01:40,1.03,-1.73,24.79,37.4,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,01:50,0.98,-14.66,24.68,37.4,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,02:00,0.72,-5.09,24.51,37.31,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,02:10,0.44,15.25,24.34,37.33,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,02:20,0.3,-7.12,24.1,37.29,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,02:30,0.68,73.48,24.0,37.25,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,02:40,1.09,107.45,24.0,37.09,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,02:50,1.15,101.26,23.9,37.04,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,03:00,0.97,93.54,23.9,36.89,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,03:10,0.79,100.74,23.77,36.79,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,03:20,0.71,93.26,23.7,36.74,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,03:30,0.84,73.06,23.7,36.64,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,03:40,0.77,55.35,23.7,36.49,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,03:50,0.73,65.64,23.58,36.36,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,04:00,0.75,59.69,23.49,36.25,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,04:10,0.59,29.31,23.33,36.2,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,04:20,0.62,55.42,23.2,36.08,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,04:30,0.41,27.85,23.13,35.97,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,04:40,0.56,-0.8,22.84,35.9,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,04:50,0.76,-18.6,22.79,35.74,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,05:00,0.69,-29.13,22.65,35.59,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,05:10,0.88,-30.42,22.6,35.46,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,05:20,1.13,-26.74,22.6,35.31,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,05:30,1.22,-34.67,22.6,35.11,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,05:40,1.25,-21.86,22.6,35.04,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,05:50,1.01,-14.82,22.59,35.02,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,06:00,0.61,-19.18,22.38,34.84,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,06:10,0.47,-19.01,22.11,34.75,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,06:20,0.35,-0.5,21.8,34.59,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,06:30,0.81,-2.76,21.7,34.46,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,06:40,1.02,7.55,21.73,34.24,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,06:50,1.0,16.34,21.8,34.13,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,07:00,1.13,25.7,21.8,33.94,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,07:10,1.16,31.55,21.85,33.84,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,07:20,1.3,37.81,21.91,33.7,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,07:30,1.37,30.29,21.84,33.7,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,07:40,1.32,32.29,21.93,33.68,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,07:50,1.43,33.99,22.0,33.59,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,08:00,1.7,36.95,22.0,33.59,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,08:10,1.55,41.72,22.25,33.76,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,08:20,1.51,40.72,22.48,34.0,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,08:30,1.04,38.9,22.67,34.3,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,08:40,1.26,33.65,22.82,34.57,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,08:50,1.51,35.15,22.94,34.62,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,09:00,1.71,42.74,23.16,34.58,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,09:10,2.04,50.07,23.36,34.49,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,09:20,1.92,50.07,23.47,34.49,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,09:30,1.88,49.4,23.58,34.4,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,09:40,2.18,49.54,23.8,34.46,-179.14,1.9,1.9,1.9,0.0,-0.3
1,13,09:50,3.95,14.43,23.92,34.25,-160.55,1.48,1.48,1.48,0.06,84.93
1,13,10:00,4.76,2.9,24.3,33.41,-153.91,0.99,0.99,0.99,-0.26,321.7
1,13,10:10,6.13,1.04,24.42,33.01,-144.37,1.0,1.0,1.0,-0.26,547.19
1,13,10:20,4.69,-1.42,24.24,32.44,-134.14,0.99,0.99,0.99,-0.24,298.48
1,13,10:30,6.77,0.65,24.49,32.67,-129.64,1.0,1.0,1.0,-0.25,629.12
1,13,10:40,6.32,0.92,24.83,33.18,-132.36,1.0,1.0,1.0,-0.24,611.71
1,13,10:50,7.87,0.73,25.23,33.83,-123.9,1.0,1.0,1.0,-0.23,902.3
1,13,11:00,8.1,-1.33,25.54,34.36,-120.21,1.0,1.0,1.0,-0.23,966.07
1,13,11:10,8.35,-0.24,25.88,35.02,-119.02,1.0,1.0,1.0,-0.28,1016.1
1,13,11:20,8.37,1.08,26.13,35.61,-129.31,1.0,1.0,1.0,-0.2,1057.9
1,13,11:30,8.57,-0.08,26.42,36.2,-127.51,1.0,1.0,1.0,-0.24,1098.83
1,13,11:40,8.47,-1.48,26.62,36.72,-125.26,1.0,1.0,1.0,-0.18,1060.08
1,13,11:50,9.06,1.42,26.9,37.28,-124.06,1.0,1.0,1.0,-0.19,1226.83
1,13,12:00,9.34,1.18,27.12,37.74,-123.99,1.01,1.01,1.01,-0.19,1209.5
1,13,12:10,9.56,-0.44,27.22,38.18,-116.9,1.01,1.01,1.01,-0.27,1311.54
1,13,12:20,8.35,0.82,27.39,38.61,-124.09,1.0,1.0,1.0,-0.22,1040.82
1,13,12:30,8.23,-1.76,27.62,38.97,-120.73,1.0,1.0,1.0,-0.22,984.17
1,13,12:40,8.38,-0.59,27.7,39.16,-136.52,1.0,1.0,1.0,-0.17,1036.55
1,13,12:50,6.46,1.11,27.75,39.35,-134.2,1.0,1.0,1.0,-0.21,656.95
1,13,13:00,6.07,-0.88,27.88,39.42,-129.75,1.0,1.0,1.0,-0.26,552.24
1,13,13:10,5.61,-0.07,28.07,39.66,-129.41,0.99,0.99,0.99,-0.24,457.08
1,13,13:20,6.58,1.43,28.32,39.72,-128.85,1.0,1.0,1.0,-0.24,640.67
1,13,13:30,5.15,0.79,28.41,39.71,-125.81,1.0,1.0,1.0,-0.22,415.88
1,13,13:40,5.97,0.09,28.47,39.71,-112.28,0.99,0.99,0.99,-0.24,500.72
1,13,13:50,7.01,-0.56,28.44,39.78,-128.59,1.0,1.0,1.0,-0.25,690.37
1,13,14:00,5.62,-1.12,28.3,39.45,-129.63,1.0,1.0,1.0,-0.24,459.77
1,13,14:10,5.48,0.31,28.35,39.3,-137.41,0.99,0.99,0.99,-0.26,416.18
1,13,14:20,4.54,-0.92,28.52,39.05,-127.55,0.99,0.99,0.99,-0.22,248.73
1,13,14:30,5.31,-0.8,28.59,39.27,-139.47,0.99,0.99,0.99,-0.26,394.86
1,13,14:40,6.31,0.39,28.66,39.33,-153.55,0.99,0.99,0.99,-0.29,521.17
1,13,14:50,6.46,1.42,28.7,39.42,-152.47,1.0,1.0,1.0,-0.22,604.47
1,13,15:00,6.11,-0.98,28.84,39.4,-133.94,1.0,1.0,1.0,-0.23,522.79
1,13,15:10,6.41,1.79,29.04,39.23,-147.05,1.0,1.0,1.0,-0.29,591.08
1,13,15:20,5.95,0.13,29.15,39.59,-156.76,1.0,1.0,1.0,-0.26,522.44
1,13,15:30,4.57,5.24,29.42,39.58,-124.08,1.22,1.22,1.22,0.05,134.89
1,13,15:40,4.62,-4.32,29.7,40.02,-120.08,0.99,0.99,0.99,-0.26,238.38
1,13,15:50,5.01,4.84,29.83,39.85,-117.34,0.99,0.99,0.99,-0.27,385.63
1,13,16:00,2.48,-3.43,29.82,39.79,-111.42,0.99,0.99,0.99,-0.23,63.44
1,13,16:10,2.88,-2.23,29.84,39.74,-148.49,0.99,0.99,0.99,-0.23,103.57
1,13,16:20,4.14,3.47,30.0,39.79,-134.4,1.0,1.0,1.0,-0.06,273.5
1,13,16:30,6.61,-0.34,30.03,39.87,-136.78,1.0,1.0,1.0,-0.27,658.43
1,13,16:40,6.25,-1.37,30.0,39.78,-129.28,1.0,1.0,1.0,-0.27,517.0
1,13,16:50,5.9,0.65,30.0,39.97,-156.87,1.0,1.0,1.0,-0.26,526.61
1,13,17:00,3.72,1.4,30.04,39.69,-158.3,0.99,0.99,0.99,-0.23,189.78
1,13,17:10,4.91,-4.49,30.18,39.81,-160.46,0.99,0.99,0.99,-0.22,326.32
1,13,17:20,3.34,4.73,30.31,39.74,-162.45,0.99,0.99,0.99,-0.23,153.05
1,13,17:30,1.52,-8.64,30.56,40.28,-122.77,1.61,1.61,1.62,-0.07,1.48
1,13,17:40,1.47,-20.84,31.25,42.12,-122.54,1.9,1.9,1.9,0.0,-0.3
1,13,17:50,2.73,-39.22,31.75,42.92,-122.54,1.9,1.9,1.9,0.0,-0.3
1,13,18:00,4.01,-14.71,32.03,43.01,-136.64,1.58,1.58,1.58,0.11,59.33
1,13,18:10,4.18,-3.43,31.71,41.52,-120.93,0.99,0.99,0.99,-0.26,205.79
1,13,18:20,6.55,-0.81,30.9,40.28,-157.35,1.0,1.0,1.0,-0.21,591.77
1,13,18:30,5.56,-0.35,30.72,39.84,-163.03,0.99,0.99,0.99,-0.22,431.62
1,13,18:40,2.57,9.46,30.78,39.73,-156.26,1.18,1.18,1.18,-0.23,71.73
1,13,18:50,4.52,1.87,31.11,40.72,-90.37,1.34,1.34,1.34,-0.07,109.69
1,13,19:00,3.68,-3.21,30.74,40.05,-129.38,0.99,0.99,0.99,-0.24,160.16
1,13,19:10,4.72,-3.35,30.41,39.21,-145.75,0.99,0.99,0.99,-0.26,261.76
1,13,19:20,5.07,-0.44,30.27,39.16,-171.52,0.99,0.99,0.99,-0.28,317.92
1,13,19:30,4.84,-1.68,30.19,39.14,-164.46,0.99,0.99,0.99,-0.23,305.79
1,13,19:40,2.86,7.67,30.16,38.84,-155.93,0.99,0.99,0.99,-0.24,95.18
1,13,19:50,3.9,-0.67,30.15,38.89,-116.84,0.99,0.99,0.99,-0.23,175.66
1,13,20:00,3.53,-3.07,30.09,38.83,-115.23,1.0,1.0,1.0,-0.29,205.18
1,13,20:10,5.98,3.34,30.04,39.15,-106.5,0.99,0.99,0.99,-0.27,478.97
1,13,20:20,6.08,-0.83,29.93,39.16,-112.72,1.0,1.0,1.0,-0.26,482.21
1,13,20:30,6.03,-1.18,29.78,38.99,-122.03,0.99,0.99,0.99,-0.25,442.11
1,13,20:40,5.72,-1.47,29.65,39.07,-123.17,0.99,0.99,0.99,-0.28,381.79
1,13,20:50,3.44,-5.26,29.57,38.6,-134.2,0.99,0.99,0.99,-0.21,136.49
1,13,21:00,2.16,-0.09,29.36,38.65,-158.49,0.99,0.99,0.99,-0.25,48.67
1,13,21:10,2.95,1.31,29.2,38.48,-158.92,0.99,0.99,0.99,-0.23,99.51
1,13,21:20,2.46,2.7,29.05,38.21,-158.92,0.99,0.99,0.99,-0.22,67.7
1,13,21:30,3.0,5.56,28.92,38.1,-158.92,0.99,0.99,0.99,-0.24,99.37
1,13,21:40,2.42,9.25,28.87,37.9,-158.92,0.99,0.99,0.99,-0.27,62.03
1,13,21:50,2.61,8.62,28.79,37.77,-158.92,0.99,0.99,0.99,-0.26,79.56
1,13,22:00,2.15,0.87,28.73,37.71,-147.37,0.99,0.99,0.99,-0.25,50.41
1,13,22:10,1.95,0.73,28.61,37.79,-146.35,0.99,0.99,0.99,-0.24,35.41
1,13,22:20,1.4,1.73,28.54,37.86,-146.35,1.0,1.0,1.0,-0.28,1.11
1,13,22:30,1.32,-10.95,28.37,37.87,-146.35,1.41,1.41,1.41,-0.33,-0.32
1,13,22:40,1.57,-7.52,28.65,39.28,-146.35,1.9,1.9,1.9,-0.3,-0.3
1,13,22:50,1.34,9.66,28.84,40.15,-146.35,1.9,1.9,1.9,-0.3,-0.3
1,13,23:00,2.45,46.33,28.67,40.18,-146.35,1.9,1.9,1.9,-0.3,-0.3
1,13,23:10,3.25,31.61,28.51,40.04,-104.51,1.71,1.71,1.71,-0.3,-0.3
1,13,23:20,1.76,0.3,28.72,39.5,-64.82,1.0,1.0,1.0,-0.04,13.45
1,13,23:30,2.56,5.31,28.92,39.23,-52.2,1.0,1.0,1.0,-0.03,62.12
1,13,23:40,1.6,-6.34,28.27,38.06,-36.56,1.0,1.0,1.0,-0.27,8.72
1,13,23:50,1.16,-12.5,28.15,38.01,-40.3,1.74,1.74,1.74,-0.07,-0.07
1,14,00:00,1.1,4.73,28.48,39.33,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,00:10,1.18,23.68,28.43,39.72,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,00:20,1.37,34.27,28.29,39.75,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,00:30,1.37,35.39,28.2,39.59,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,00:40,1.4,46.94,28.11,39.58,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,00:50,1.36,48.18,27.98,39.42,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,01:00,1.11,50.81,27.88,39.4,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,01:10,1.11,80.23,27.46,39.31,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,01:20,1.08,92.97,27.03,39.19,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,01:30,1.35,127.69,26.53,39.04,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,01:40,1.46,128.79,26.24,38.9,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,01:50,1.45,133.11,25.99,38.76,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,02:00,1.46,153.33,25.9,38.61,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,02:10,1.26,167.98,25.77,38.4,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,02:20,0.93,-124.28,25.71,38.26,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,02:30,0.63,-140.4,25.42,38.2,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,02:40,0.73,-129.51,25.35,38.2,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,02:50,1.05,-124.23,25.16,38.15,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,03:00,1.06,-117.97,25.24,38.09,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,03:10,0.95,-116.74,25.36,37.97,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,03:20,0.71,-11.34,25.23,37.78,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,03:30,1.66,68.63,25.14,37.57,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,03:40,1.54,65.01,24.92,37.35,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,03:50,1.24,59.88,25.02,37.25,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,04:00,1.18,57.2,25.03,37.09,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,04:10,1.28,60.56,25.08,37.0,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,04:20,1.43,66.39,24.91,36.89,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,04:30,1.46,68.46,24.85,36.78,-40.3,1.9,1.9,1.9,0.0,0.0
1,14,04:40,3.08,92.79,24.67,36.54,-40.06,1.9,1.9,1.9,0.0,0.0
1,14,04:50,3.28,24.03,24.42,36.27,25.4,1.54,1.54,1.54,0.12,20.69
1,14,05:00,2.2,5.47,24.53,35.48,23.25,0.99,0.99,0.99,-0.23,35.91
1,14,05:10,2.61,4.28,24.77,35.64,23.25,0.99,0.99,0.99,-0.24,61.68
1,14,05:20,3.16,-4.49,24.79,35.91,17.81,0.99,0.99,0.99,-0.26,119.19
1,14,05:30,3.52,-0.32,23.82,34.58,10.64,0.99,0.99,0.99,-0.24,111.53
1,14,05:40,2.74,2.88,23.46,33.25,11.43,0.99,0.99,0.99,-0.21,70.54
1,14,05:50,3.34,2.87,23.39,32.85,26.4,0.99,0.99,0.99,-0.27,98.62
1,14,06:00,4.29,5.08,23.02,32.33,37.95,0.99,0.99,0.99,-0.26,168.06
1,14,06:10,3.58,0.92,22.6,31.93,38.59,0.99,0.99,0.99,-0.22,126.29
1,14,06:20,2.91,5.21,22.33,31.69,37.57,0.99,0.99,0.99,-0.21,85.42
1,14,06:30,2.55,4.93,22.15,31.43,40.43,0.99,0.99,0.99,-0.23,71.52
1,14,06:40,2.01,6.83,22.52,32.17,43.81,0.99,0.99,0.99,-0.21,34.2
1,14,06:50,1.5,-1.14,23.28,34.33,42.98,1.04,1.04,1.04,-0.31,-0.57
1,14,07:00,1.66,-14.42,23.49,35.73,40.43,1.86,1.86,1.86,-0.3,-0.3
1,14,07:10,1.34,-8.44,23.4,36.11,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,07:20,1.76,-19.62,23.31,36.2,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,07:30,1.29,-26.4,23.34,36.2,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,07:40,1.06,-33.3,23.38,36.2,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,07:50,1.3,-21.43,23.57,36.29,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,08:00,1.23,-9.76,23.41,36.29,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,08:10,1.12,-26.03,23.49,36.29,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,08:20,1.16,-42.99,23.79,36.43,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,08:30,1.12,-31.62,24.1,36.56,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,08:40,1.46,9.86,24.15,36.78,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,08:50,1.28,9.79,24.1,36.81,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,09:00,1.73,36.46,24.27,36.82,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,09:10,1.51,26.5,24.45,36.79,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,09:20,1.29,18.34,24.54,36.93,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,09:30,1.51,26.07,24.78,37.06,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,09:40,1.88,25.49,25.04,37.13,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,09:50,1.39,54.67,25.45,37.17,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,10:00,1.27,51.58,25.77,37.35,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,10:10,2.27,62.52,26.06,37.39,40.43,1.9,1.9,1.9,-0.3,-0.3
1,14,10:20,3.03,67.22,26.4,37.15,58.34,1.9,1.9,1.9,-0.3,-0.3
1,14,10:30,2.23,9.39,26.62,37.57,140.69,1.89,1.89,1.89,-0.3,-0.3
1,14,10:40,3.47,13.74,26.92,38.3,147.35,1.75,1.75,1.75,-0.1,15.03
1,14,10:50,3.21,0.71,27.44,37.75,172.2,0.99,0.99,0.99,-0.24,131.22
1,14,11:00,4.4,0.01,28.0,37.55,165.29,0.99,0.99,0.99,-0.24,249.93
1,14,11:10,5.34,1.67,27.73,36.65,179.69,0.99,0.99,0.99,-0.28,389.33
1,14,11:20,5.81,1.97,27.72,36.29,192.26,0.99,0.99,0.99,-0.23,485.74
1,14,11:30,6.89,-2.09,27.91,36.44,181.29,1.0,1.0,1.0,-0.25,672.96
1,14,11:40,7.71,0.88,28.2,36.98,186.53,1.0,1.0,1.0,-0.25,846.77
1,14,11:50,7.28,0.23,28.54,37.5,178.27,1.0,1.0,1.0,-0.24,796.57
1,14,12:00,7.45,1.7,28.72,38.02,178.64,1.0,1.0,1.0,-0.26,837.86
1,14,12:10,7.36,0.14,29.03,38.43,193.51,1.0,1.0,1.0,-0.23,774.5
1,14,12:20,8.45,-1.13,29.24,38.76,194.58,1.0,1.0,1.0,-0.25,1022.96
1,14,12:30,9.17,0.46,29.28,39.02,192.22,1.0,1.0,1.0,-0.27,1198.19
1,14,12:40,8.95,-0.78,29.29,39.2,192.52,1.0,1.0,1.0,-0.2,1127.94
1,14,12:50,8.02,1.14,29.33,39.62,189.18,1.0,1.0,1.0,-0.23,930.24
1,14,13:00,9.06,1.13,29.53,40.04,198.08,1.01,1.01,1.01,-0.32,1146.83
1,14,13:10,9.9,-0.12,29.6,40.35,199.87,1.01,1.01,1.01,-0.24,1336.72
1,14,13:20,8.81,0.96,29.86,40.69,202.49,1.0,1.0,1.0,-0.29,1084.8
1,14,13:30,10.1,-2.04,30.12,41.2,205.01,1.01,1.01,1.01,-0.23,1339.79
1,14,13:40,9.39,0.49,30.42,41.45,206.91,1.02,1.02,1.02,-0.32,1163.91
1,14,13:50,10.11,-1.52,30.6,41.8,188.11,1.02,1.02,1.02,-0.28,1303.28
1,14,14:00,10.02,0.09,30.93,42.22,188.53,1.02,1.02,1.02,-0.31,1294.65
1,14,14:10,9.78,1.55,31.04,42.42,189.57,1.02,1.02,1.02,-0.25,1285.05
1,14,14:20,10.17,0.62,31.15,42.74,199.95,1.04,1.04,1.04,-0.32,1251.48
1,14,14:30,10.83,0.92,31.38,42.99,189.93,1.03,1.03,1.03,-0.25,1403.71
1,14,14:40,10.26,0.21,31.36,43.04,211.54,1.03,1.03,1.03,-0.2,1287.48
1,14,14:50,11.45,1.16,31.3,43.14,198.97,1.04,1.04,1.04,-0.32,1456.36
1,14,15:00,13.5,1.91,31.13,43.16,228.2,1.09,1.09,1.09,-0.25,1499.72
1,14,15:10,13.34,2.33,30.71,42.51,231.34,1.08,1.08,1.08,-0.28,1476.68
1,14,15:20,13.57,-3.44,30.07,42.2,234.87,1.1,1.1,1.1,-0.27,1544.27
1,14,15:30,14.25,-4.65,30.04,41.87,214.09,1.1,1.1,1.1,-0.18,1517.31
1,14,15:40,11.11,5.31,29.86,41.53,221.15,1.04,1.04,1.04,-0.2,1476.42
1,14,15:50,9.38,-0.1,29.92,42.09,256.97,1.01,1.01,1.01,-0.33,1175.62
1,14,16:00,6.43,-2.06,30.01,42.72,253.61,1.0,1.0,1.0,-0.17,611.91
1,14,16:10,4.87,-1.88,30.38,43.08,240.66,0.99,0.99,0.99,-0.28,310.87
1,14,16:20,3.87,2.07,30.56,43.48,227.02,0.99,0.99,0.99,-0.21,208.36
