TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
1,5,21:50,7.64,2.02,22.73,35.98,201.17,1.0,1.0,1.0,-0.26,878.75
1,5,22:00,9.49,0.04,22.55,36.07,204.48,1.01,1.01,1.01,-0.19,1288.2
1,5,22:10,8.52,-1.59,22.38,35.88,206.62,1.0,1.0,1.0,-0.24,1085.93
1,5,22:20,8.54,-1.12,22.26,35.68,204.26,1.0,1.0,1.0,-0.26,1080.36
1,5,22:30,7.73,-2.94,22.17,35.59,204.26,1.0,1.0,1.0,-0.25,873.69
1,5,22:40,7.24,-2.82,22.08,35.51,203.99,1.0,1.0,1.0,-0.22,754.98
1,5,22:50,6.05,-1.92,22.0,35.36,196.04,0.99,0.99,0.99,-0.24,506.25
1,5,23:00,5.06,-0.9,21.89,34.97,186.38,0.99,0.99,0.99,-0.26,361.97
1,5,23:10,5.9,-2.37,21.77,34.71,187.02,0.99,0.99,0.99,-0.26,474.46
1,5,23:20,6.34,1.52,21.6,34.74,184.73,1.0,1.0,1.0,-0.23,572.31
1,5,23:30,5.94,-0.5,21.46,34.24,194.35,0.99,0.99,0.99,-0.26,512.1
1,5,23:40,5.47,-1.15,21.35,33.91,192.14,0.99,0.99,0.99,-0.25,416.95
1,5,23:50,5.14,-0.49,21.17,33.29,192.4,0.99,0.99,0.99,-0.26,367.68
1,6,00:00,6.12,0.93,21.05,33.05,195.58,1.0,1.0,1.0,-0.26,545.13
1,6,00:10,6.98,0.67,20.9,33.19,195.58,1.0,1.0,1.0,-0.25,736.93
1,6,00:20,8.99,3.35,20.8,33.2,195.58,1.0,1.0,1.0,-0.25,1159.05
1,6,00:30,8.5,1.0,20.75,33.09,200.65,1.0,1.0,1.0,-0.3,1046.77
1,6,00:40,7.82,1.79,20.66,33.16,203.67,1.0,1.0,1.0,-0.25,909.39
1,6,00:50,6.92,1.56,20.6,33.19,210.91,1.0,1.0,1.0,-0.24,701.9
1,6,01:00,6.24,0.48,20.6,33.23,210.92,1.0,1.0,1.0,-0.25,601.32
1,6,01:10,7.47,0.19,20.54,33.04,210.93,1.0,1.0,1.0,-0.26,880.39
1,6,01:20,7.94,-0.02,20.44,33.05,203.89,1.0,1.0,1.0,-0.29,958.45
1,6,01:30,7.2,1.17,20.31,32.96,203.32,1.0,1.0,1.0,-0.26,759.26
1,6,01:40,7.5,2.34,20.27,33.01,203.3,1.0,1.0,1.0,-0.25,816.4
1,6,01:50,7.31,-1.37,20.2,32.93,202.29,1.0,1.0,1.0,-0.23,772.76
1,6,02:00,6.6,4.7,20.18,32.73,195.68,1.0,1.0,1.0,-0.29,608.54
1,6,02:10,6.76,2.77,20.07,32.54,198.95,1.0,1.0,1.0,-0.28,628.6
1,6,02:20,7.37,-2.91,19.99,32.5,204.11,1.0,1.0,1.0,-0.26,755.11
1,6,02:30,6.92,-2.12,19.9,32.49,204.1,1.0,1.0,1.0,-0.22,681.39
1,6,02:40,4.89,0.47,19.84,31.97,204.1,0.99,0.99,0.99,-0.25,301.88
1,6,02:50,4.39,-2.28,19.8,31.56,198.58,0.99,0.99,0.99,-0.21,256.44
1,6,03:00,3.97,-4.88,19.71,31.32,187.46,0.99,0.99,0.99,-0.28,179.99
1,6,03:10,4.8,-5.83,19.56,30.94,179.08,0.99,0.99,0.99,-0.28,276.33
1,6,03:20,3.0,1.51,19.41,30.51,170.79,0.99,0.99,0.99,-0.23,114.5
1,6,03:30,1.16,-1.13,19.29,30.46,170.79,1.01,1.01,1.01,-0.3,-0.62
1,6,03:40,2.57,27.15,19.38,30.94,170.79,1.86,1.86,1.86,-0.03,-0.3
1,6,03:50,4.58,2.74,19.9,32.14,188.2,1.22,1.22,1.22,0.0,160.45
1,6,04:00,4.65,-0.97,19.1,30.33,180.29,0.99,0.99,0.99,-0.25,260.3
1,6,04:10,1.95,10.18,18.61,28.97,179.78,1.27,1.27,1.27,-0.24,41.24
1,6,04:20,1.86,12.59,19.08,30.34,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,04:30,2.38,-11.94,19.67,31.93,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,04:40,2.58,-16.53,19.8,32.34,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,04:50,2.23,-3.69,19.96,32.49,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,05:00,1.78,10.99,19.73,32.49,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,05:10,1.66,-5.04,19.81,32.49,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,05:20,1.59,5.47,19.9,32.49,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,05:30,1.66,12.06,19.74,32.49,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,05:40,1.7,19.22,19.49,32.48,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,05:50,1.55,13.53,19.53,32.35,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,06:00,1.53,-8.9,19.71,32.47,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,06:10,1.57,-36.63,19.7,32.29,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,06:20,2.47,-25.53,19.68,32.21,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,06:30,2.39,-23.01,19.74,32.23,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,06:40,1.65,2.32,19.7,32.2,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,06:50,2.08,5.03,19.72,32.13,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,07:00,1.68,-9.36,19.8,31.99,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,07:10,1.54,-38.93,19.75,31.93,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,07:20,1.51,-50.46,19.7,31.88,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,07:30,1.66,-44.95,19.7,31.71,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,07:40,0.99,-46.86,19.55,31.82,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,07:50,0.94,-74.59,19.68,31.9,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,08:00,1.1,-127.97,19.78,31.93,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,08:10,1.25,-115.36,20.01,32.13,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,08:20,1.08,-127.14,20.2,32.2,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,08:30,1.17,-116.95,20.24,32.2,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,08:40,1.11,-114.68,20.25,32.2,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,08:50,1.27,-107.1,20.4,32.29,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,09:00,1.19,-117.0,20.62,32.5,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,09:10,1.04,-108.55,20.95,32.77,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,09:20,0.92,-104.04,21.28,33.16,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,09:30,1.44,-118.12,21.72,33.51,179.78,1.9,1.9,1.9,-0.3,-0.3
1,6,09:40,2.78,-108.56,22.08,33.73,179.6,1.9,1.9,1.9,-0.3,-0.3
1,6,09:50,3.53,-70.79,22.44,33.7,75.15,1.78,1.78,1.78,-0.3,-0.31
1,6,10:00,3.86,0.72,22.63,33.12,18.71,0.99,0.99,0.99,-0.05,193.28
1,6,10:10,3.97,1.68,22.91,32.54,15.8,0.99,0.99,0.99,-0.26,198.46
1,6,10:20,4.49,-3.54,22.61,31.92,15.12,0.99,0.99,0.99,-0.25,282.84
1,6,10:30,3.38,4.28,21.99,30.76,14.45,0.99,0.99,0.99,-0.24,162.82
1,6,10:40,5.02,-3.53,21.91,30.52,3.6,0.99,0.99,0.99,-0.29,326.53
1,6,10:50,4.17,0.02,22.08,30.66,4.09,0.99,0.99,0.99,-0.24,253.68
1,6,11:00,5.51,0.24,22.15,30.8,17.06,0.99,0.99,0.99,-0.29,413.08
1,6,11:10,4.03,1.98,22.28,30.84,11.68,0.99,0.99,0.99,-0.24,212.05
1,6,11:20,4.4,4.93,22.59,31.13,43.43,0.99,0.99,0.99,-0.25,268.99
1,6,11:30,4.91,-6.22,22.81,31.48,27.38,0.99,0.99,0.99,-0.26,314.58
1,6,11:40,4.12,-0.02,23.08,31.86,25.55,0.99,0.99,0.99,-0.22,225.37
1,6,11:50,2.49,5.14,23.36,32.05,30.87,1.15,1.15,1.15,-0.23,72.57
1,6,12:00,3.82,-19.7,24.08,33.63,28.74,1.73,1.73,1.73,-0.07,18.01
1,6,12:10,3.57,0.55,24.85,34.53,32.45,0.99,0.99,0.99,-0.25,136.33
1,6,12:20,3.32,-4.9,24.78,34.18,30.63,0.99,0.99,0.99,-0.22,139.06
1,6,12:30,4.41,2.63,24.43,33.49,38.46,0.99,0.99,0.99,-0.25,212.2
1,6,12:40,6.19,2.66,24.33,33.41,36.3,0.99,0.99,0.99,-0.26,576.87
1,6,12:50,4.43,1.48,24.2,33.43,45.48,1.0,1.0,1.0,-0.16,316.26
1,6,13:00,4.65,-0.61,24.25,33.37,44.47,0.99,0.99,0.99,-0.23,323.19
1,6,13:10,3.94,-2.58,24.48,33.6,46.52,1.0,1.0,1.0,-0.06,261.46
1,6,13:20,4.21,1.69,24.69,33.86,32.14,0.99,0.99,0.99,-0.26,255.12
1,6,13:30,4.65,3.59,24.84,34.01,25.33,0.99,0.99,0.99,-0.24,318.24
1,6,13:40,5.35,1.09,24.99,34.32,49.77,0.99,0.99,0.99,-0.22,385.22
1,6,13:50,4.88,-3.81,25.04,34.33,52.92,1.0,1.0,1.0,-0.23,356.88
1,6,14:00,4.27,-2.86,25.14,34.38,32.78,0.99,0.99,0.99,-0.31,277.17
1,6,14:10,3.67,0.73,25.26,34.47,27.8,0.99,0.99,0.99,-0.21,232.64
1,6,14:20,3.6,3.03,25.45,34.58,45.06,0.99,0.99,0.99,-0.22,216.75
1,6,14:30,3.73,-0.28,25.79,34.69,40.57,0.99,0.99,0.99,-0.25,207.99
1,6,14:40,4.44,-1.32,25.9,35.14,43.46,0.99,0.99,0.99,-0.2,303.85
1,6,14:50,4.37,-1.7,25.96,35.13,39.87,0.99,0.99,0.99,-0.23,255.03
1,6,15:00,3.73,-3.34,26.01,35.03,24.36,0.99,0.99,0.99,-0.23,182.09
1,6,15:10,3.72,5.82,26.17,35.12,28.9,0.99,0.99,0.99,-0.24,218.04
1,6,15:20,5.22,0.89,26.26,35.41,41.21,0.99,0.99,0.99,-0.27,395.54
1,6,15:30,4.05,-2.68,26.28,35.3,68.7,0.99,0.99,0.99,-0.24,249.26
1,6,15:40,4.48,-1.15,26.4,35.55,36.07,0.99,0.99,0.99,-0.23,274.94
1,6,15:50,2.77,2.93,26.48,35.55,39.58,0.99,0.99,0.99,-0.22,98.29
1,6,16:00,4.45,-1.42,26.68,35.74,65.06,0.99,0.99,0.99,-0.27,256.56
1,6,16:10,4.08,6.16,26.77,35.6,64.2,0.99,0.99,0.99,-0.21,217.08
1,6,16:20,3.79,-3.61,26.84,35.69,60.38,1.0,1.0,1.0,-0.24,192.76
1,6,16:30,5.61,2.01,26.96,36.0,43.94,1.01,1.01,1.01,-0.06,415.28
1,6,16:40,4.49,-1.19,27.0,35.91,37.6,0.99,0.99,0.99,-0.26,260.02
1,6,16:50,2.86,2.08,27.05,35.85,72.61,0.99,0.99,0.99,-0.26,103.03
1,6,17:00,4.17,1.32,27.1,35.99,55.73,0.99,0.99,0.99,-0.25,237.72
1,6,17:10,4.13,-2.58,27.23,35.95,66.62,0.99,0.99,0.99,-0.23,208.02
1,6,17:20,3.3,-1.29,27.2,36.04,34.6,0.99,0.99,0.99,-0.23,141.4
1,6,17:30,3.31,1.7,27.28,36.0,46.01,1.01,1.01,1.01,-0.02,158.54
1,6,17:40,3.29,3.99,27.2,35.88,61.2,0.99,0.99,0.99,-0.27,146.63
1,6,17:50,4.51,2.45,27.28,35.79,78.23,0.99,0.99,0.99,-0.27,245.45
1,6,18:00,2.43,0.03,27.2,35.69,73.18,0.99,0.99,0.99,-0.23,71.2
1,6,18:10,3.2,-0.51,27.07,35.79,75.37,0.99,0.99,0.99,-0.27,117.95
1,6,18:20,5.46,-2.64,26.89,35.7,66.35,0.99,0.99,0.99,-0.28,384.63
1,6,18:30,2.75,5.82,26.85,35.6,66.97,0.99,0.99,0.99,-0.22,107.95
1,6,18:40,4.32,-2.03,27.13,35.7,80.48,0.99,0.99,0.99,-0.26,251.98
1,6,18:50,2.82,1.26,27.11,35.6,64.32,0.99,0.99,0.99,-0.25,101.52
1,6,19:00,3.9,2.04,26.99,35.6,76.53,0.99,0.99,0.99,-0.27,217.52
1,6,19:10,3.33,0.67,26.9,35.5,83.01,0.99,0.99,0.99,-0.26,141.67
1,6,19:20,4.17,-2.64,26.81,35.34,63.05,0.99,0.99,0.99,-0.25,207.53
1,6,19:30,3.03,-0.34,26.6,35.09,71.06,0.99,0.99,0.99,-0.25,119.3
1,6,19:40,3.72,0.56,26.36,35.02,61.95,0.99,0.99,0.99,-0.21,176.53
1,6,19:50,3.82,-1.93,26.17,34.77,74.32,0.99,0.99,0.99,-0.24,175.12
1,6,20:00,3.99,3.41,25.98,34.7,67.14,0.99,0.99,0.99,-0.21,204.01
1,6,20:10,3.3,-2.14,25.82,34.48,69.4,0.99,0.99,0.99,-0.24,128.46
1,6,20:20,3.44,2.42,25.69,34.29,76.85,0.99,0.99,0.99,-0.22,150.33
1,6,20:30,2.78,-0.08,25.52,34.29,64.63,0.99,0.99,0.99,-0.25,101.71
1,6,20:40,3.65,-5.77,25.46,34.34,59.13,0.99,0.99,0.99,-0.25,121.11
1,6,20:50,8.37,-6.57,24.77,34.62,-19.21,1.0,1.0,1.0,-0.27,967.81
1,6,21:00,7.63,-0.4,23.96,34.31,-20.1,1.0,1.0,1.0,-0.28,822.98
1,6,21:10,8.52,1.75,23.57,34.34,-20.08,1.0,1.0,1.0,-0.25,1018.96
1,6,21:20,7.87,2.28,23.26,34.46,-20.07,1.0,1.0,1.0,-0.28,878.18
1,6,21:30,7.9,-2.01,22.97,34.43,-20.07,1.0,1.0,1.0,-0.25,882.91
1,6,21:40,8.18,-3.58,22.71,34.49,-24.01,1.0,1.0,1.0,-0.31,963.63
1,6,21:50,8.49,-0.81,22.39,34.4,-27.69,1.0,1.0,1.0,-0.22,1033.19
1,6,22:00,7.74,1.27,22.19,34.36,-24.47,1.0,1.0,1.0,-0.23,838.42
1,6,22:10,7.1,0.45,21.97,34.41,-20.1,1.0,1.0,1.0,-0.29,677.64
1,6,22:20,7.41,-3.05,21.89,34.34,-29.77,1.0,1.0,1.0,-0.28,767.26
1,6,22:30,8.15,0.07,21.77,34.3,-35.31,1.0,1.0,1.0,-0.19,972.6
1,6,22:40,6.87,2.0,21.59,34.15,-30.07,1.0,1.0,1.0,-0.29,673.06
1,6,22:50,6.92,-1.06,21.38,34.1,-27.69,1.0,1.0,1.0,-0.27,633.47
1,6,23:00,6.86,-2.74,21.17,33.95,-31.57,1.0,1.0,1.0,-0.25,618.39
1,6,23:10,6.54,-1.19,21.1,33.83,-35.29,1.0,1.0,1.0,-0.28,586.01
1,6,23:20,5.52,1.85,21.05,33.3,-35.29,0.99,0.99,0.99,-0.25,392.16
1,6,23:30,4.75,-1.91,21.0,32.59,-35.29,0.99,0.99,0.99,-0.21,272.52
1,6,23:40,4.61,-2.4,20.94,32.25,-35.29,0.99,0.99,0.99,-0.24,249.03
1,6,23:50,6.26,-1.93,20.82,32.14,-39.41,1.0,1.0,1.0,-0.27,514.74
